Station,Year,max_temp,min_temp,humadity,Total Rainfall (mm),Cloud Coverage (Octs),Sunshine (Hours),Wind Speed (m/s),Amon_area,Amon_production,Aus_area,Aus_production,Jute_area,Jute_production
Jessore,1977,30.87166667,20.64166667,76.57416667,125,3.5075,6.836666667,2.24,621995,280945,676210,253420,143470,460430
Khepupara,1977,29.90583333,22.135,80.19416667,214.0833333,4.38,,3.085833333,,,,,,
Khulna,1977,30.86083333,22.0475,78.97333333,139.3333333,3.623333333,,1.211666667,964425,471210,106535,47180,33150,97625
Kutubdia,1977,,,,157.5,,,2.525833333,,,,,,
M. Court,1977,29.77083333,21.46,80.39166667,0,3.3925,,1.056666667,,,,,,
Madaripur,1977,30.18583333,20.70416667,80.22416667,188.25,3.755833333,,1.345,,,,,,
Mongla,1977,,,,0,,,,,,,,,
Mymensingh,1977,29.99,20.63666667,77.53916667,237.25,3.750833333,,2.875833333,,,752800,338320,230850,635510
Patuakhali,1977,30.115,21.21083333,81.15166667,270,4.673333333,,1.9425,609500,303550,124450,49675,1250,1900
Rajshahi,1977,30.8825,20.98583333,75.835,159.8333333,3.239166667,,1.045833333,1085795,472285,497060,177765,52455,150595
Rangamati,1977,29.40083333,21.50916667,81.72916667,212.75,4.213333333,,1.964166667,,,,,,
Rangpur,1977,29.79083333,19.75166667,80.17166667,168.1666667,3.3075,,0.735833333,1302095,683845,994935,334430,322825,966725
Sandwip,1977,29.57083333,22.01666667,84.84666667,349.6666667,3.575833333,,1.43,,,,,,
Satkhira,1977,31.43083333,21.69166667,77.125,172,3.380833333,,0.788333333,,,,,,
Sitakunda,1977,29.69583333,21.13083333,,263.75,3.9,6.085,1.868333333,,,,,,
Srimongal,1977,29.70333333,19.06083333,86.00166667,236.4166667,1.973333333,,0.5175,,,,,,
Syedpur,1977,,,,0,,,,,,,,,
Sylhet,1977,28.54,20.00583333,80.3825,328.5833333,4.385833333,6.356666667,0.943333333,907990,432305,200000,61270,12220,24320
Tangail,1977,,,,0,,,,451525,180125,301480,108230,115885,367590
Teknaf,1977,29.49,21.07083333,74.04,350.8333333,3.835,6.924166667,2.3075,,,,,,
Ambagan,1978,,,,0,,,,,,,,,
Barisal,1978,30.12083333,20.70083333,79.46083333,209.6666667,3.3625,6.698333333,0.8375,,,,,,
Bhola,1978,30.10416667,20.89333333,80.94333333,239.8333333,3.421666667,,0.515833333,,,,,,
Bogra,1978,30.155,20.29916667,76.18583333,157,3.110833333,7.720833333,1.135,600340,324910,289425,103635,48780,130433
Chandpur,1978,30.21083333,21.70583333,79.04666667,160.1666667,2.906666667,5.5175,1.028333333,,,,,,
Chittagong,1978,30.265,21.01166667,77.3725,208.75,4.0075,6.97,3.41,572800,400395,224980,163640,190,503
Chuadanga,1978,,,,0,,,,,,,,,
Comilla,1978,30.16,20.89333333,80.21833333,176.9166667,3.485,,1.544166667,919125,505045,459425,220465,80455,867915
Cox's Bazar,1978,29.76083333,21.435,77.33416667,266,3.528333333,7.999166667,1.625833333,,,,,,
Dhaka,1978,30.14416667,20.7125,75.19333333,187.5833333,3.834166667,6.9425,1.083333333,711320,344075,394620,162935,153155,566686
Dinajpur,1978,30.2725,19.7725,74.24,144,2.9175,,0.728333333,805740,438385,458780,167045,70310,194448
Faridpur,1978,29.755,20.91833333,75.8275,123.25,3.105833333,,0.526666667,710095,242345,554605,118205,173910,537371
Feni,1978,30.61666667,21.02416667,76.13166667,211.6666667,3.256666667,,0.4275,,,,,,
Hatiya,1978,29.45833333,22.275,77.11666667,293.0833333,2.911666667,,1.694166667,,,,,,
Ishurdi,1978,30.11,19.92166667,72.23333333,115.9166667,3.56,,1.908333333,,,,,,
Jessore,1978,31.27333333,20.74333333,77.20416667,119.8333333,3.574166667,6.829166667,1.840833333,653325,307545,637130,273115,175985,544843
Khepupara,1978,30.21666667,22.19083333,76.00166667,221.5,3.9725,,3.239166667,,,,,,
Khulna,1978,30.91166667,21.81,76.86583333,165.5833333,3.106666667,,0.855,960385,485360,109320,46255,44665,114835
Kutubdia,1978,,,,214.3333333,,,1.794166667,,,,,,
M. Court,1978,29.6625,20.95833333,80.39166667,247.6666667,3.594166667,,1.091666667,,,,,,
Madaripur,1978,30.42416667,19.95333333,77.72333333,145.6666667,3.751666667,,1.019166667,,,,,,
Mongla,1978,,,,0,,,,,,,,,
Mymensingh,1978,29.76583333,20.07166667,76.20583333,160.3333333,3.71,,1.8025,1084605,566470,714730,304055,267540,748222
Patuakhali,1978,30.35333333,21.23666667,76.43083333,264.5833333,4.145,,1.618333333,607165,325435,139115,47395,1200,1713
Rajshahi,1978,29.96083333,20.45,74.56,144.5,3.203333333,,1.610833333,1064535,492325,477060,181435,63185,186289
Rangamati,1978,29.63083333,22.165,77.68,197.75,3.8525,,1.655,,,,,,
Rangpur,1978,29.90416667,20.16666667,76.44,178.75,3.259166667,,0.746666667,1307100,717960,976000,329220,334025,1042640
Sandwip,1978,29.65416667,21.8125,81.82,232.5833333,3.211666667,,1.181666667,,,,,,
Satkhira,1978,31.42333333,21.5375,74.83583333,176.5,3.416666667,,0.916666667,,,,,,
Sitakunda,1978,29.72833333,20.585,73.13583333,317.75,3.755,5.25,2.000833333,,,,,,
Srimongal,1978,30.00083333,17.88666667,81.37166667,195.5,2.004166667,,0.5175,,,,,,
Syedpur,1978,,,,0,,,,,,,,,
Sylhet,1978,29.50583333,19.83416667,76.55583333,283,4.3175,7.021666667,0.979166667,905000,478980,350000,174110,5200,5200
Tangail,1978,,,,0,,,,442260,211800,289310,114690,134005,400505
Teknaf,1978,29.80583333,21.07833333,69.82,286.75,3.61,6.976666667,2.778333333,,,,,,
Ambagan,2016,31.39166667,22.87083333,80.92916667,189.5,3.866666667,6.106666667,2.154166667,,,,,,
Barisal,2016,31.3925,22.52166667,84.15666667,195.9166667,3.723333333,5.369166667,1.048333333,,,,,,
Bhola,2016,31.25083333,22.42166667,84.27666667,205,3.2525,4.730833333,0.74,181900.4,393399,76129,111741,,
Bogra,2016,31.59166667,21.98416667,77.655,90.08333333,3.3075,4.880833333,1.208333333,,,,,,
Chandpur,2016,31.755,22.7275,80.11166667,195.8333333,3.951666667,4.866666667,1.1375,38242,68192,10197,24351,,
Chittagong,2016,31.07083333,23.0875,77.97083333,184,3.865833333,6.579166667,3.703333333,,,,,,
Chuadanga,2016,32.08333333,21.4075,79.92333333,116.25,3.046666667,5.951666667,1.0225,36903,101810,27466,74737,,
Comilla,2016,30.66333333,22.50333333,80.825,181.1666667,3.7075,5.841666667,1.419166667,,,,,,
Cox's Bazar,2016,30.96583333,23.305,80.60166667,274.75,3.378333333,6.233333333,1.751666667,76324,188716,640,1557,,
Dhaka,2016,31.61166667,23.0925,73.08,113.75,3.899166667,5.444166667,1.080833333,17455,27419,654,1431,,
Dinajpur,2016,30.965,20.66166667,78.3675,138.3333333,3.013333333,5.518333333,0.824166667,254661,636936,6775,15748,,
Faridpur,2016,31.93583333,22.1425,79.99583333,137.4166667,3.109166667,5.963333333,0.994166667,60661,144737,5082,6609,,
Feni,2016,31.22666667,22.1075,80.49083333,257.5833333,4.094166667,5.345,1.236666667,66271,177615,9623,20818,,
Hatiya,2016,30.6775,22.59833333,86.59166667,305.6666667,3.855,5.764166667,0.890833333,,,,,,
Ishurdi,2016,31.8125,21.47833333,80.335,109.6666667,3.2,5.920833333,0.986666667,,,,,,
Jessore,2016,32.32083333,21.7125,77.58,113.8333333,2.84,4.386666667,2.296666667,,,,,,
Khepupara,2016,31.46416667,22.71583333,83.76416667,232,3.1525,5.6175,1.356666667,,,,,,
Khulna,2016,32.07583333,22.765,80.70333333,185.1666667,3.555,5.950833333,1.0025,98308,250580,2765,3552,,
Kutubdia,2016,30.55583333,23.16333333,80.985,243.75,4.200833333,6.501666667,1.406666667,,,,,,
M. Court,2016,31.03,23.03583333,83.23333333,236.5,3.784166667,5.095833333,1.578333333,,,,,,
Madaripur,2016,31.54583333,22.01333333,82.53916667,165.25,2.8025,5.4825,0.480833333,25843,39225,1411,1918,,
Mongla,2016,31.64916667,23.205,82.00416667,176.5,2.989166667,5.636666667,0.965,,,,,,
Mymensingh,2016,30.5325,21.64583333,82.12583333,164,3.695,5.186666667,1.171666667,,,,,,
Patuakhali,2016,31.52666667,22.89833333,85.47833333,229.25,3.771666667,5.714166667,1.115833333,202937,383024,43079,88749,,
Rajshahi,2016,32.18416667,21.34,80.48333333,114.5833333,3.320833333,5.855833333,1.189166667,71828,209258,39854,112737,,
Rangamati,2016,31.16083333,21.40666667,78.58333333,169.3333333,3.926666667,6.125,0.67,9954,28235,6675,10059,,
Rangpur,2016,30.54333333,20.76583333,79.33916667,180.4166667,4.130833333,5.265,1.04,156404,435771,13430,37411,,
Sandwip,2016,30.79583333,22.57166667,84.95583333,311.9166667,3.720833333,5.681666667,0.785,,,,,,
Satkhira,2016,31.8025,22.485,80.265,112.0833333,2.985833333,5.641666667,0.719166667,93412,282279,8189,20471,,
Sitakunda,2016,31.37666667,21.93583333,82.53166667,229.4166667,3.670833333,6.206666667,1.023333333,,,,,,
Srimongal,2016,31.38333333,20.48583333,82.46583333,212.1666667,4.1075,5.838333333,1.175,,,,,,
Syedpur,2016,31.18333333,20.60333333,78.56083333,114.9166667,2.936666667,5.636666667,2.224166667,,,,,,
Sylhet,2016,31.06083333,21.61333333,79.06083333,358,4.759166667,5.325,1.773333333,127820,279939,46962,125637,,
Tangail,2016,31.66166667,21.35333333,78.85666667,94.25,3.178333333,5.515,0.891666667,126721,277697,1211,1282,,
Teknaf,2016,31.03916667,22.645,81.03416667,358.25,3.411666667,6.424166667,1.729166667,,,,,,
Ambagan,2010,31.67916667,22.53166667,,0,,,,,,,,,
Barisal,2010,31.4175,22.22166667,82.435,138.5,3.879166667,6.371666667,0.996666667,,,78403,49051,4926,20985
Bhola,2010,30.85666667,22.29,83.66166667,147.6666667,3.686666667,6.159166667,0.536666667,,,162053,78827,0,0
Bogra,2010,31.36333333,21.61333333,76.77666667,106.1666667,3.4875,5.764166667,1.390833333,,,40894,27889,16957,76646
Chandpur,2010,31.36583333,22.45333333,80.23833333,147.0833333,4.063333333,4.724166667,1.3075,,,29625,21373,6209,23843
Chittagong,2010,30.2725,22.4775,78.40583333,203.0833333,3.694166667,6.749166667,3.214166667,,,104473,102418,0,0
Chuadanga,2010,32.19833333,21.05833333,79.50166667,71,3.178333333,6.28,1.024166667,,,25372,19735,39251,240609
Comilla,2010,30.92583333,21.70083333,80.43583333,131.5,3.715,6.605833333,1.08,,,160828,137086,2242,9237
Cox's Bazar,2010,31.60833333,22.985,78.36416667,286.5,3.531666667,7.060833333,1.898333333,,,1632,2209,0,0
Dhaka,2010,31.41166667,22.83333333,70.955,126.9166667,3.87,5.830833333,1.366666667,,,2227,1353,14450,63147
Dinajpur,2010,30.39666667,20.66666667,77.845,136.75,3.706666667,5.9875,0.88,,,9578,7826,11279,48951
Faridpur,2010,31.45416667,22.05916667,78.21,117.4166667,3.083333333,6.663333333,1.18,,,32845,12374,118932,610121
Feni,2010,30.32583333,21.9375,82.49833333,225.75,4.21,6.096666667,1.076666667,,,29975,24875,0,0
Hatiya,2010,30.73333333,22.41416667,81.84833333,280.6666667,4.563333333,6.419166667,1.148333333,,,,,,
Ishurdi,2010,31.92,21.12333333,77.86416667,74.5,3.3375,6.484166667,1.236666667,,,,,,
Jessore,2010,32.62916667,21.4575,77.8975,115,2.995833333,5.001666667,3.065,,,80943,71742,33827,194844
Khepupara,2010,31.1025,22.81583333,81.3325,214,3.616666667,6.4975,1.570833333,,,,,,
Khulna,2010,31.8925,22.66833333,79.19833333,113.0833333,3.546666667,6.591666667,0.7625,,,14517,8320,1526,6562
Kutubdia,2010,30.49583333,23.05083333,78.20416667,225.1666667,3.961666667,7.304166667,1.075,,,,,,
M. Court,2010,31.1025,22.7575,81.73666667,250.1666667,3.970833333,5.9675,1.379166667,,,,,,
Madaripur,2010,31.53833333,21.91583333,81.49666667,110.8333333,3.731666667,6.4775,0.3225,,,9877,3998,55697,324157
Mongla,2010,31.75083333,22.93583333,80.10416667,139.4166667,3.740833333,6.694166667,1.329166667,,,,,,
Mymensingh,2010,30.29333333,21.39833333,82.43333333,174.5833333,3.925833333,5.66,0.8625,,,,,,
Patuakhali,2010,31.66166667,22.56916667,88.79083333,180.5833333,3.756666667,6.49,0.980833333,,,150498,94870,0,0
Rajshahi,2010,32.04166667,21.00916667,77.83583333,66,3.16,6.690833333,1.078333333,,,76695,63960,14149,77254
Rangamati,2010,31.3975,21.31333333,79.22,220.4166667,3.29,6.56,0.9625,,,15118,9203,,
Rangpur,2010,29.9275,20.64166667,80.2325,175.1666667,4.050833333,5.3975,1.22,,,0,0,14473,67878
Sandwip,2010,30.815,22.08666667,82.7175,292.4166667,3.934166667,6.4875,1.019166667,,,,,,
Satkhira,2010,31.78083333,22.44666667,79.51333333,107.9166667,3.069166667,6.315,0.884166667,,,8467,7425,12664,59394
Sitakunda,2010,31.8,21.38416667,82.2975,239,3.2525,6.67,1.198333333,,,,,,
Srimongal,2010,31.21083333,19.84083333,80.7425,190.8333333,4.096666667,5.818333333,1.439166667,,,,,,
Syedpur,2010,30.385,20.55166667,79.25166667,162.5833333,3.366666667,5.739166667,1.9725,,,,,,
Sylhet,2010,30.81583333,21.13916667,77.855,411.5833333,4.594166667,5.529166667,1.606666667,,,85561,70719,0,0
Tangail,2010,31.47166667,21.28583333,79.47083333,145.8333333,3.443333333,6.1225,1.170833333,,,2610,907,,
Teknaf,2010,30.7625,22.70583333,82.84666667,355.3333333,3.539166667,6.590833333,1.380833333,,,,,,
Ambagan,2011,30.90333333,21.775,,0,,,,,,,,,
Barisal,2011,30.83166667,21.35,82.48916667,159.0833333,3.531666667,6.1125,1.02,,,81759,58130,9353,31520
Bhola,2011,30.28083333,21.4525,83.51166667,167.9166667,3.205,5.721666667,0.715833333,,,170659,112453,0,0
Bogra,2011,30.63583333,20.97,77.76916667,143.4166667,3.326666667,5.855,1.294166667,,,54746,43404,43814,193658
Chandpur,2011,30.89166667,21.58916667,80.12083333,177.3333333,4.074166667,5.4325,1.098333333,,,29093,22558,8984,36655
Chittagong,2011,29.58,21.66333333,78.215,258.4166667,3.555,6.335,2.889166667,,,108306,102394,0,0
Chuadanga,2011,31.18166667,20.28083333,80.53666667,135.1666667,2.949166667,6.081666667,0.9625,,,28466,23164,58406,312472
Comilla,2011,30.34583333,21.05166667,79.89916667,157,3.425,6.471666667,0.968333333,,,161742,141448,2820,11421
Cox's Bazar,2011,30.815,21.97833333,78.8925,370,3.408333333,6.524166667,1.620833333,,,12494,13572,0,0
Dhaka,2011,30.58,21.9475,71.47083333,148,3.523333333,5.285,1.098333333,,,1607,912,16137,67453
Dinajpur,2011,29.83833333,20.1325,78.96666667,137,3.066666667,6.043333333,0.81,,,10705,8603,27120,121498
Faridpur,2011,30.69666667,21.21916667,78.45833333,125.75,2.9475,6.305,1.129166667,,,23593,8557,183375,891203
Feni,2011,30.21166667,21.03166667,82.375,266.1666667,3.8175,5.990833333,0.985,,,29604,22156,0,0
Hatiya,2011,30.13333333,21.5325,82.8425,320.1666667,3.754166667,6.229166667,1.035833333,,,,,,
Ishurdi,2011,30.85,20.2575,79.195,144.6666667,3.2525,6.190833333,1.114166667,,,,,,
Jessore,2011,31.77583333,20.48666667,78.67583333,113.4166667,2.995833333,5.1475,2.929166667,,,110794,106195,84443,462748
Khepupara,2011,30.81416667,21.8125,81.3225,257.6666667,3.415833333,6.091666667,1.604166667,,,,,,
Khulna,2011,31.135,21.85083333,79.78916667,162.3333333,3.123333333,6.2225,0.81,,,13986,8569,8530,38641
Kutubdia,2011,29.755,22.16833333,79.59416667,324.5,3.4375,6.954166667,0.9875,,,,,,
M. Court,2011,30.4825,22.01833333,81.73666667,269.5,3.735833333,5.536666667,1.631666667,,,,,,
Madaripur,2011,30.7825,21.03083333,81.89416667,134.4166667,2.938333333,5.9675,0.544166667,,,6389,2317,75593,386280
Mongla,2011,31.02083333,22.12,80.315,187.25,3.245,6.115833333,1.190833333,,,,,,
Mymensingh,2011,29.6725,20.84083333,81.77166667,178.9166667,3.655833333,5.706666667,0.844166667,,,,,,
Patuakhali,2011,31.19833333,21.5925,84.68916667,201.1666667,3.415833333,6.216666667,0.949166667,,,164908,116945,0,0
Rajshahi,2011,31.0675,20.25833333,80.275,122.9166667,2.8575,6.263333333,0.9925,,,97528,85089,24953,134746
Rangamati,2011,31.08416667,20.3525,79.6175,196.75,3.2425,6.530833333,0.89,,,14254,9280,,
Rangpur,2011,29.5275,20.34666667,80.05583333,161,3.838333333,5.754166667,1.066666667,,,0,0,20705,104353
Sandwip,2011,30.445,21.2425,82.56083333,355,3.380833333,6.288333333,0.906666667,,,,,,
Satkhira,2011,30.8775,21.8025,78.85083333,176.75,2.8225,6.230833333,0.854166667,,,21273,20849,23592,119847
Sitakunda,2011,31.175,20.46583333,81.12666667,313.1666667,3.131666667,6.648333333,1.081666667,,,,,,
Srimongal,2011,30.71583333,19.33083333,80.50916667,170.8333333,3.525,6.070833333,1.2675,,,,,,
Syedpur,2011,30.0575,20.08333333,79.36083333,157.5,3.106666667,5.915,1.985,,,,,,
Sylhet,2011,30.995,20.91666667,76.86166667,258.4166667,4.1525,6.176666667,1.585,,,51682,40787,0,0
Tangail,2011,30.57166667,20.74166667,80.175,153.25,3.215833333,6.009166667,1.119166667,,,2434,865,,
Teknaf,2011,29.99583333,21.66916667,81.22833333,412.8333333,3.600833333,6.671666667,1.16,,,,,,
Ambagan,2012,31.11,21.89666667,,0,,,,,,,,,
Barisal,2012,30.95833333,21.6125,82.89,134.75,3.7775,5.925833333,0.933333333,,,86477,60966,9648,39846
Bhola,2012,30.63166667,21.64333333,83.33583333,124.4166667,3.320833333,5.836666667,0.735833333,,,160173,109977,0,0
Bogra,2012,30.89,21.11416667,75.68833333,95,3.533333333,5.3775,1.453333333,,,63314,53248,46830,202306
Chandpur,2012,31.12166667,21.92333333,79.93916667,146.4166667,4.019166667,5.598333333,1.209166667,,,24538,24282,12815,46134
Chittagong,2012,29.75416667,22.03833333,79.78583333,303.5833333,3.560833333,6.185833333,3.241666667,,,111671,108080,0,0
Chuadanga,2012,31.66916667,20.57333333,78.86583333,94.83333333,2.945833333,6.065833333,0.996666667,,,35404,37880,62035,346776
Comilla,2012,30.21833333,21.31083333,80.66416667,160.75,3.563333333,6.5475,0.981666667,,,172231,157418,4812,17804
Cox's Bazar,2012,30.985,22.21416667,78.95833333,343.5833333,3.534166667,6.396666667,1.879166667,,,7804,8779,0,0
Dhaka,2012,30.83,22.25,70.6775,110.75,3.705,5.153333333,1.090833333,,,1552,927,15320,58982
Dinajpur,2012,30.07416667,20.05833333,76.76416667,125.9166667,3.318333333,6.115,0.821666667,,,14314,15678,29110,127793
Faridpur,2012,30.9875,21.45833333,77.79333333,106.5833333,2.944166667,6.209166667,1.095,,,18825,5272,202786,786810
Feni,2012,30.22083333,21.08166667,82.4375,240.4166667,3.844166667,6.025833333,1.035,,,30420,29897,0,0
Hatiya,2012,30.2125,21.71583333,83.80166667,250.4166667,3.729166667,5.806666667,0.955,,,,,,
Ishurdi,2012,31.39333333,20.53166667,78.25,88.5,3.310833333,6.284166667,1.055,,,,,,
Jessore,2012,32.12333333,20.90416667,77.83,108.75,2.803333333,5.173333333,2.94,,,107093,106649,84598,355312
Khepupara,2012,31.31,22.205,80.64916667,219,3.309166667,6.2075,1.661666667,,,,,,
Khulna,2012,31.6375,22.21333333,82.85166667,137.0833333,3.319166667,6.304166667,0.8375,,,17965,10584,8833,30916
Kutubdia,2012,30.18416667,22.19,83.1025,389.75,3.628333333,6.6,0.9375,,,,,,
M. Court,2012,30.58416667,22.25583333,81.52583333,205.5,3.655,5.594166667,1.410833333,,,,,,
Madaripur,2012,30.95083333,21.23916667,81.3925,128.8333333,2.991666667,5.8925,0.37,,,4742,1784,79133,311784
Mongla,2012,31.315,22.48833333,80.13,148.6666667,3.324166667,6.323333333,1.046666667,,,,,,
Mymensingh,2012,29.71083333,20.84833333,81.41916667,123.25,3.92,5.2175,0.806666667,,,,,,
Patuakhali,2012,31.30833333,21.95583333,84.17166667,157.9166667,3.504166667,6.094166667,0.975,,,165639,132169,0,0
Rajshahi,2012,31.70916667,20.50916667,76.98083333,97,3.194166667,6.245833333,0.969166667,,,107702,106330,26320,153972
Rangamati,2012,31.0775,20.49833333,79.50083333,234.75,3.568333333,6.389166667,0.92,,,15515,9890,,
Rangpur,2012,29.55,20.1825,78.31416667,156.4166667,3.919166667,5.618333333,1.0675,,,1250,1004,24700,126464
Sandwip,2012,30.72916667,21.71833333,82.3825,340.0833333,3.516666667,6.1475,0.903333333,,,,,,
Satkhira,2012,31.18,22.00833333,78.2725,121.5,3.005833333,6.269166667,0.911666667,,,22237,23451,28764,121672
Sitakunda,2012,31.335,20.8325,82.46166667,327.75,3.106666667,6.565,1.055833333,,,,,,
Srimongal,2012,30.56166667,19.42333333,79.67,160.5833333,3.773333333,5.653333333,1.466666667,,,,,,
Syedpur,2012,30.18916667,20.01416667,77.65166667,149.1666667,3.145,5.5725,2.078333333,,,,,,
Sylhet,2012,30.40583333,20.82583333,78.27583333,384.1666667,4.649166667,5.6175,1.595,,,85426,78066,0,0
Tangail,2012,30.74,20.8425,78.97333333,122.4166667,3.3275,6.0175,1.1875,,,2160,1003,,
Teknaf,2012,30.16583333,22.1975,79.37666667,405.75,3.328333333,6.9325,1.141666667,,,,,,
